year,R1,R2
2081,457.71072,31.21933
2082,206.95229,82.086266
2083,201.61118,70.364204
2084,563.936,27.593609
2085,132.86086,103.88175
2086,345.42844,74.73109
2087,220.20235,25.86519
2088,898.5287,126.27253
2089,196.04782,66.7958
2090,184.70654,103.32747
2091,245.44965,24.176006
2092,78.40315,99.03003
2093,301.3181,311.14413
2094,486.28925,176.47906
2095,114.53729,55.954777
2096,882.23175,127.99087
2097,577.75916,111.43896
2098,435.75262,207.84453
2099,692.0929,67.993355
2100,132.70201,29.435568
