year,R1,R2
2046,74.054794,23.218164
2047,46.761635,16.981062
2048,53.058575,16.060972
2049,22.363026,19.890528
2050,9.701072,12.338165
2051,130.59438,11.118701
2052,28.08584,17.44934
2053,65.92624,8.876799
2054,84.05765,9.030095
2055,35.665615,9.330682
2056,44.509644,8.896102
2057,41.29551,4.7863684
2058,66.11479,6.502309
2059,39.068344,14.964418
2060,60.905685,12.120052
2061,52.157764,16.989439
2062,123.21485,17.200714
2063,139.48119,9.702174
2064,51.577698,8.912697
2065,87.378006,11.600129
2066,37.28268,24.700994
2067,12.4780855,8.899063
2068,64.38365,13.833769
2069,15.086932,14.607958
2070,103.27064,19.851414
2071,77.78038,18.293688
2072,48.30108,13.908086
2073,34.066196,12.118548
2074,80.37098,11.360501
2075,34.840595,10.007307
2076,28.481401,13.272968
2077,49.701767,9.765033
2078,65.77068,12.624862
2079,127.25587,11.923165
2080,15.328369,8.431717
2081,57.48154,19.90644
2082,159.39018,6.0723777
2083,45.505695,14.775416
2084,54.994877,23.110888
2085,51.52942,8.146398
2086,26.110779,11.117419
2087,63.686546,18.466578
2088,130.74728,8.936455
2089,104.71849,24.513542
2090,132.26689,15.306776
2091,116.70672,33.111073
2092,32.204758,22.344088
2093,70.35723,19.734589
2094,27.952904,5.2509594
2095,144.8587,19.041454
2096,212.19641,8.859199
2097,126.57691,22.696571
2098,111.96838,15.399045
2099,24.02632,25.388031
2100,24.645054,13.599595
