year,R1,R2
1975,111.16404,14.213337
1976,153.2543,2.8668416
1977,130.44467,17.237305
1978,87.84015,16.614462
1979,80.63982,12.568591
1980,158.51723,9.591793
1981,291.2748,3.946571
1982,380.5299,18.613657
1983,174.59807,9.743856
1984,181.76457,5.8294067
1985,303.7214,8.185095
1986,200.31075,13.546198
1987,229.24236,4.823776
1988,258.93686,3.9373991
1989,205.40883,5.3227425
1990,250.5757,13.956702
1991,305.05835,3.7065427
1992,82.890114,26.139385
1993,53.60189,10.5464735
1994,87.27536,5.854905
1995,63.291615,11.422349
1996,115.42834,4.379105
1997,123.04926,30.29768
1998,296.65704,36.202995
1999,169.66666,30.49698
2000,156.00247,71.2083
2001,116.52119,15.440328
2002,164.926,15.546353
2003,310.60394,14.825134
2004,110.23265,49.67586
2005,85.695885,19.407475
2006,81.520515,21.342306
2007,217.43877,5.1976647
2008,349.60278,9.224963
2009,111.79737,54.000538
2010,323.53018,24.400917
2011,536.98193,4.0387144
2012,207.3172,25.870613
2013,348.37183,5.0150027
2014,310.61304,13.7704525
2015,77.44194,4.9162474
2016,154.07384,17.566254
2017,30.133123,11.71997
2018,65.41481,16.383556
2019,85.11933,7.13232
2020,402.7237,10.84515
2021,136.59431,10.981123
2022,279.11768,7.8656883
2023,293.97205,10.802816
2024,77.17668,16.79021
2025,136.61903,10.807082
2026,101.7215,82.53641
2027,139.79878,6.609984
2028,173.0418,7.510333
2029,102.28907,16.419264
2030,153.49083,18.04036
2031,92.8413,15.673998
2032,99.479065,11.825642
2033,104.23645,13.242516
2034,112.52697,19.482906
2035,116.21814,12.554926
2036,104.24921,39.977177
2037,67.36992,31.398836
2038,71.35371,10.725942
2039,355.6535,8.85595
2040,209.33496,14.085429
2041,186.06401,15.395514
2042,143.87344,38.362373
2043,89.3955,30.746391
2044,285.316,9.810399
2045,153.49197,6.604459
2046,229.7561,7.312415
2047,338.1638,45.986385
2048,65.104065,24.354952
2049,106.25805,11.881929
2050,152.31906,9.226656
2051,356.8266,48.21062
2052,130.8341,9.175512
2053,30.199594,30.172836
2054,77.47216,5.567938
2055,71.46893,41.32949
2056,157.23787,12.472878
2057,366.39465,75.66189
2058,27.19665,3.8098593
2059,19.973522,25.292448
2060,60.79843,17.429022
2061,31.964819,5.0010824
2062,77.70011,14.27556
2063,72.032715,6.8410273
2064,114.86724,37.575806
2065,122.660904,11.879519
2066,72.461105,11.659137
2067,263.89984,15.20644
2068,66.14529,17.256826
2069,110.56582,4.002891
2070,208.97127,23.297625
2071,76.16822,10.264161
2072,101.60947,5.4077806
2073,284.2796,11.216481
2074,34.350586,5.230515
2075,237.41594,89.45856
2076,25.532154,17.943102
2077,90.74793,16.927135
2078,72.3724,10.049983
2079,25.455492,19.463438
2080,87.41844,20.2813
2081,102.03381,5.7105064
2082,130.64218,9.104751
2083,271.2492,6.286281
2084,179.81702,6.1942434
2085,256.1956,27.018738
2086,231.84053,21.4344
2087,256.06314,23.409586
2088,67.77267,6.499355
2089,75.70417,6.233613
2090,611.82794,9.394588
2091,60.52651,17.316107
2092,59.90925,12.536171
2093,36.659927,15.8835125
2094,163.27527,7.0737405
2095,600.1443,18.761713
2096,171.7151,20.605604
2097,240.9712,25.089619
2098,308.10608,7.740571
2099,243.13045,20.399717
2100,201.0137,22.197844
